disease,antecedent,consequent,support,confidence
Jaundice," high_fever,  weight_loss,  dark_urine, itching"," fatigue,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  dark_urine, itching,  yellowish_skin"," fatigue,  weight_loss,  abdominal_pain",0.65,0.812
Jaundice,"itching,  weight_loss,  dark_urine,  yellowish_skin"," high_fever,  fatigue,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  fatigue,  weight_loss,  yellowish_skin","itching,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  fatigue,  weight_loss, itching"," dark_urine,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  fatigue, itching,  yellowish_skin"," weight_loss,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice,"itching,  fatigue,  weight_loss,  yellowish_skin"," high_fever,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  weight_loss, itching,  yellowish_skin"," fatigue,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," fatigue,  dark_urine,  abdominal_pain,  high_fever,  weight_loss","itching,  yellowish_skin",0.65,0.867
Jaundice," fatigue,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever","itching,  weight_loss",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  high_fever"," weight_loss,  yellowish_skin",0.65,0.867
Jaundice," fatigue,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss"," high_fever, itching",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  weight_loss"," high_fever,  yellowish_skin",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  yellowish_skin"," high_fever,  weight_loss",0.65,0.867
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss","itching,  fatigue",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  high_fever,  weight_loss"," fatigue,  yellowish_skin",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever"," fatigue,  weight_loss",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss"," high_fever,  fatigue",0.65,0.867
Jaundice," fatigue,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss","itching,  dark_urine",0.65,0.867
Jaundice,"itching,  fatigue,  abdominal_pain,  high_fever,  weight_loss"," dark_urine,  yellowish_skin",0.65,0.867
Jaundice,"itching,  fatigue,  abdominal_pain,  yellowish_skin,  high_fever"," weight_loss,  dark_urine",0.65,0.867
Jaundice,"itching,  fatigue,  abdominal_pain,  yellowish_skin,  weight_loss"," high_fever,  dark_urine",0.65,0.867
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss"," fatigue,  dark_urine",0.65,0.867
Jaundice," fatigue,  dark_urine,  yellowish_skin,  high_fever,  weight_loss","itching,  abdominal_pain",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  high_fever,  weight_loss"," abdominal_pain,  yellowish_skin",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  yellowish_skin,  high_fever"," weight_loss,  abdominal_pain",0.65,0.867
Jaundice,"itching,  fatigue,  dark_urine,  yellowish_skin,  weight_loss"," high_fever,  abdominal_pain",0.65,0.867
Jaundice,"itching,  dark_urine,  yellowish_skin,  high_fever,  weight_loss"," fatigue,  abdominal_pain",0.65,0.867
Jaundice,"itching,  fatigue,  yellowish_skin,  high_fever,  weight_loss"," dark_urine,  abdominal_pain",0.65,0.867
Jaundice," fatigue,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss",itching,0.65,0.929
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  high_fever,  weight_loss", yellowish_skin,0.65,0.929
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever", weight_loss,0.65,0.929
Jaundice,"itching,  fatigue,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss", high_fever,0.65,0.929
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss", fatigue,0.65,0.929
Jaundice,"itching,  fatigue,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss", dark_urine,0.65,0.929
Jaundice,"itching,  fatigue,  dark_urine,  yellowish_skin,  high_fever,  weight_loss", abdominal_pain,0.65,0.929
Jaundice, abdominal_pain,"itching,  dark_urine,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.684
Jaundice, dark_urine,"itching,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.684
Jaundice, high_fever,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting",0.65,0.684
Jaundice, vomiting,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss",0.65,0.684
Jaundice, weight_loss,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting",0.65,0.684
Jaundice, yellowish_skin,"itching,  dark_urine,  abdominal_pain,  high_fever,  weight_loss,  vomiting",0.65,0.684
Jaundice,itching," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.684
Jaundice," dark_urine,  abdominal_pain","itching,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice," high_fever,  abdominal_pain","itching,  dark_urine,  yellowish_skin,  weight_loss,  vomiting",0.65,0.722
Jaundice," abdominal_pain,  vomiting","itching,  dark_urine,  yellowish_skin,  high_fever,  weight_loss",0.65,0.722
Jaundice," weight_loss,  abdominal_pain","itching,  dark_urine,  yellowish_skin,  high_fever,  vomiting",0.65,0.722
Jaundice," abdominal_pain,  yellowish_skin","itching,  dark_urine,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice,"itching,  abdominal_pain"," dark_urine,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice," high_fever,  dark_urine","itching,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting",0.65,0.722
Jaundice," dark_urine,  vomiting","itching,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss",0.65,0.722
Jaundice," weight_loss,  dark_urine","itching,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting",0.65,0.722
Jaundice," dark_urine,  yellowish_skin","itching,  abdominal_pain,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice,"itching,  dark_urine"," abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice," high_fever,  vomiting","itching,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss",0.65,0.722
Jaundice," high_fever,  weight_loss","itching,  dark_urine,  abdominal_pain,  yellowish_skin,  vomiting",0.65,0.722
Jaundice," high_fever,  yellowish_skin","itching,  dark_urine,  abdominal_pain,  weight_loss,  vomiting",0.65,0.722
Jaundice," high_fever, itching"," dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting",0.65,0.722
Jaundice," weight_loss,  vomiting","itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever",0.65,0.722
Jaundice," yellowish_skin,  vomiting","itching,  dark_urine,  abdominal_pain,  high_fever,  weight_loss",0.65,0.722
Jaundice,"itching,  vomiting"," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss",0.65,0.722
Jaundice," weight_loss,  yellowish_skin","itching,  dark_urine,  abdominal_pain,  high_fever,  vomiting",0.65,0.722
Jaundice,"itching,  weight_loss"," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting",0.65,0.722
Jaundice,"itching,  yellowish_skin"," dark_urine,  abdominal_pain,  high_fever,  weight_loss,  vomiting",0.65,0.722
Jaundice," high_fever,  dark_urine,  abdominal_pain","itching,  weight_loss,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," dark_urine,  abdominal_pain,  vomiting"," high_fever,  weight_loss, itching,  yellowish_skin",0.65,0.765
Jaundice," weight_loss,  dark_urine,  abdominal_pain"," high_fever, itching,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin"," high_fever,  weight_loss, itching,  vomiting",0.65,0.765
Jaundice,"itching,  dark_urine,  abdominal_pain"," high_fever,  weight_loss,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," high_fever,  abdominal_pain,  vomiting","itching,  weight_loss,  dark_urine,  yellowish_skin",0.65,0.765
Jaundice," high_fever,  weight_loss,  abdominal_pain","itching,  dark_urine,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," high_fever,  abdominal_pain,  yellowish_skin","itching,  weight_loss,  dark_urine,  vomiting",0.65,0.765
Jaundice," high_fever,  abdominal_pain, itching"," weight_loss,  dark_urine,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," weight_loss,  abdominal_pain,  vomiting"," high_fever,  dark_urine, itching,  yellowish_skin",0.65,0.765
Jaundice," abdominal_pain,  yellowish_skin,  vomiting"," high_fever,  weight_loss,  dark_urine, itching",0.65,0.765
Jaundice,"itching,  abdominal_pain,  vomiting"," high_fever,  weight_loss,  dark_urine,  yellowish_skin",0.65,0.765
Jaundice," weight_loss,  abdominal_pain,  yellowish_skin"," high_fever,  dark_urine, itching,  vomiting",0.65,0.765
Jaundice,"itching,  weight_loss,  abdominal_pain"," high_fever,  dark_urine,  yellowish_skin,  vomiting",0.65,0.765
Jaundice,"itching,  abdominal_pain,  yellowish_skin"," high_fever,  weight_loss,  dark_urine,  vomiting",0.65,0.765
Jaundice," high_fever,  dark_urine,  vomiting","itching,  weight_loss,  abdominal_pain,  yellowish_skin",0.65,0.765
Jaundice," high_fever,  weight_loss,  dark_urine","itching,  abdominal_pain,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," high_fever,  dark_urine,  yellowish_skin","itching,  weight_loss,  abdominal_pain,  vomiting",0.65,0.765
Jaundice," high_fever,  dark_urine, itching"," weight_loss,  abdominal_pain,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," weight_loss,  dark_urine,  vomiting"," high_fever,  abdominal_pain,  yellowish_skin, itching",0.65,0.765
Jaundice," dark_urine,  yellowish_skin,  vomiting"," high_fever,  weight_loss,  abdominal_pain, itching",0.65,0.765
Jaundice,"itching,  dark_urine,  vomiting"," high_fever,  weight_loss,  abdominal_pain,  yellowish_skin",0.65,0.765
Jaundice," weight_loss,  dark_urine,  yellowish_skin"," high_fever,  abdominal_pain, itching,  vomiting",0.65,0.765
Jaundice,"itching,  weight_loss,  dark_urine"," high_fever,  abdominal_pain,  yellowish_skin,  vomiting",0.65,0.765
Jaundice,"itching,  dark_urine,  yellowish_skin"," high_fever,  weight_loss,  abdominal_pain,  vomiting",0.65,0.765
Jaundice," high_fever,  weight_loss,  vomiting","itching,  dark_urine,  abdominal_pain,  yellowish_skin",0.65,0.765
Jaundice," high_fever,  yellowish_skin,  vomiting","itching,  weight_loss,  dark_urine,  abdominal_pain",0.65,0.765
Jaundice," high_fever, itching,  vomiting"," weight_loss,  dark_urine,  abdominal_pain,  yellowish_skin",0.65,0.765
Jaundice," high_fever,  weight_loss,  yellowish_skin","itching,  dark_urine,  abdominal_pain,  vomiting",0.65,0.765
Jaundice," high_fever,  weight_loss, itching"," dark_urine,  abdominal_pain,  yellowish_skin,  vomiting",0.65,0.765
Jaundice," high_fever, itching,  yellowish_skin"," weight_loss,  dark_urine,  abdominal_pain,  vomiting",0.65,0.765
Jaundice," weight_loss,  yellowish_skin,  vomiting"," high_fever,  dark_urine,  abdominal_pain, itching",0.65,0.765
Jaundice,"itching,  weight_loss,  vomiting"," high_fever,  dark_urine,  abdominal_pain,  yellowish_skin",0.65,0.765
Jaundice,"itching,  yellowish_skin,  vomiting"," high_fever,  weight_loss,  dark_urine,  abdominal_pain",0.65,0.765
Jaundice,"itching,  weight_loss,  yellowish_skin"," high_fever,  dark_urine,  abdominal_pain,  vomiting",0.65,0.765
Jaundice," high_fever,  dark_urine,  abdominal_pain,  vomiting","itching,  weight_loss,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  weight_loss,  dark_urine,  abdominal_pain","itching,  yellowish_skin,  vomiting",0.65,0.812
Jaundice," high_fever,  dark_urine,  abdominal_pain,  yellowish_skin","itching,  weight_loss,  vomiting",0.65,0.812
Jaundice," high_fever,  dark_urine,  abdominal_pain, itching"," weight_loss,  yellowish_skin,  vomiting",0.65,0.812
Jaundice," weight_loss,  dark_urine,  abdominal_pain,  vomiting"," high_fever, itching,  yellowish_skin",0.65,0.812
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  vomiting"," high_fever,  weight_loss, itching",0.65,0.812
Jaundice,"itching,  dark_urine,  abdominal_pain,  vomiting"," high_fever,  weight_loss,  yellowish_skin",0.65,0.812
Jaundice," weight_loss,  dark_urine,  abdominal_pain,  yellowish_skin"," high_fever, itching,  vomiting",0.65,0.812
Jaundice,"itching,  weight_loss,  dark_urine,  abdominal_pain"," high_fever,  yellowish_skin,  vomiting",0.65,0.812
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin"," high_fever,  weight_loss,  vomiting",0.65,0.812
Jaundice," high_fever,  weight_loss,  abdominal_pain,  vomiting","itching,  dark_urine,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  abdominal_pain,  yellowish_skin,  vomiting","itching,  weight_loss,  dark_urine",0.65,0.812
Jaundice," high_fever,  abdominal_pain, itching,  vomiting"," weight_loss,  dark_urine,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  weight_loss,  abdominal_pain,  yellowish_skin","itching,  dark_urine,  vomiting",0.65,0.812
Jaundice," high_fever,  weight_loss,  abdominal_pain, itching"," dark_urine,  yellowish_skin,  vomiting",0.65,0.812
Jaundice," high_fever,  abdominal_pain,  yellowish_skin, itching"," weight_loss,  dark_urine,  vomiting",0.65,0.812
Jaundice," weight_loss,  abdominal_pain,  yellowish_skin,  vomiting"," high_fever,  dark_urine, itching",0.65,0.812
Jaundice,"itching,  weight_loss,  abdominal_pain,  vomiting"," high_fever,  dark_urine,  yellowish_skin",0.65,0.812
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  vomiting"," high_fever,  weight_loss,  dark_urine",0.65,0.812
Jaundice,"itching,  weight_loss,  abdominal_pain,  yellowish_skin"," high_fever,  dark_urine,  vomiting",0.65,0.812
Jaundice," high_fever,  weight_loss,  dark_urine,  vomiting","itching,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  dark_urine,  yellowish_skin,  vomiting","itching,  weight_loss,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  dark_urine, itching,  vomiting"," weight_loss,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice," high_fever,  weight_loss,  dark_urine,  yellowish_skin","itching,  abdominal_pain,  vomiting",0.65,0.812
Jaundice," high_fever,  weight_loss,  dark_urine, itching"," abdominal_pain,  yellowish_skin,  vomiting",0.65,0.812
Jaundice," high_fever,  dark_urine, itching,  yellowish_skin"," weight_loss,  abdominal_pain,  vomiting",0.65,0.812
Jaundice," weight_loss,  dark_urine,  yellowish_skin,  vomiting"," high_fever,  abdominal_pain, itching",0.65,0.812
Jaundice,"itching,  weight_loss,  dark_urine,  vomiting"," high_fever,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice,"itching,  dark_urine,  yellowish_skin,  vomiting"," high_fever,  weight_loss,  abdominal_pain",0.65,0.812
Jaundice,"itching,  weight_loss,  dark_urine,  yellowish_skin"," high_fever,  abdominal_pain,  vomiting",0.65,0.812
Jaundice," high_fever,  weight_loss,  yellowish_skin,  vomiting","itching,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  weight_loss, itching,  vomiting"," dark_urine,  abdominal_pain,  yellowish_skin",0.65,0.812
Jaundice," high_fever, itching,  yellowish_skin,  vomiting"," weight_loss,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," high_fever,  weight_loss, itching,  yellowish_skin"," dark_urine,  abdominal_pain,  vomiting",0.65,0.812
Jaundice,"itching,  weight_loss,  yellowish_skin,  vomiting"," high_fever,  dark_urine,  abdominal_pain",0.65,0.812
Jaundice," dark_urine,  abdominal_pain,  high_fever,  weight_loss,  vomiting","itching,  yellowish_skin",0.65,0.867
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting","itching,  weight_loss",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  high_fever,  vomiting"," weight_loss,  yellowish_skin",0.65,0.867
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss","itching,  vomiting",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  high_fever,  weight_loss"," yellowish_skin,  vomiting",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever"," weight_loss,  vomiting",0.65,0.867
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting"," high_fever, itching",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  weight_loss,  vomiting"," high_fever,  yellowish_skin",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  vomiting"," high_fever,  weight_loss",0.65,0.867
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss"," high_fever,  vomiting",0.65,0.867
Jaundice," abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting","itching,  dark_urine",0.65,0.867
Jaundice,"itching,  abdominal_pain,  high_fever,  weight_loss,  vomiting"," dark_urine,  yellowish_skin",0.65,0.867
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting"," weight_loss,  dark_urine",0.65,0.867
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss"," dark_urine,  vomiting",0.65,0.867
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting"," high_fever,  dark_urine",0.65,0.867
Jaundice," dark_urine,  yellowish_skin,  high_fever,  weight_loss,  vomiting","itching,  abdominal_pain",0.65,0.867
Jaundice,"itching,  dark_urine,  high_fever,  weight_loss,  vomiting"," abdominal_pain,  yellowish_skin",0.65,0.867
Jaundice,"itching,  dark_urine,  yellowish_skin,  high_fever,  vomiting"," weight_loss,  abdominal_pain",0.65,0.867
Jaundice,"itching,  dark_urine,  yellowish_skin,  high_fever,  weight_loss"," abdominal_pain,  vomiting",0.65,0.867
Jaundice,"itching,  dark_urine,  yellowish_skin,  weight_loss,  vomiting"," high_fever,  abdominal_pain",0.65,0.867
Jaundice,"itching,  yellowish_skin,  high_fever,  weight_loss,  vomiting"," dark_urine,  abdominal_pain",0.65,0.867
Jaundice," dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting",itching,0.65,0.929
Jaundice,"itching,  dark_urine,  abdominal_pain,  high_fever,  weight_loss,  vomiting", yellowish_skin,0.65,0.929
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  vomiting", weight_loss,0.65,0.929
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss", vomiting,0.65,0.929
Jaundice,"itching,  dark_urine,  abdominal_pain,  yellowish_skin,  weight_loss,  vomiting", high_fever,0.65,0.929
Jaundice,"itching,  abdominal_pain,  yellowish_skin,  high_fever,  weight_loss,  vomiting", dark_urine,0.65,0.929
Jaundice,"itching,  dark_urine,  yellowish_skin,  high_fever,  weight_loss,  vomiting", abdominal_pain,0.65,0.929
